                                                                                                                                                                     
{'loss': 10.8006, 'grad_norm': 2.65625, 'learning_rate': 5e-07, 'epoch': 0.0}
{'loss': 4.5062, 'grad_norm': 1.265625, 'learning_rate': 0.0001295, 'epoch': 0.01}
{'loss': 4.4971, 'grad_norm': 1.359375, 'learning_rate': 0.00013000000000000002, 'epoch': 0.01}
{'loss': 4.4905, 'grad_norm': 1.2421875, 'learning_rate': 0.0001305, 'epoch': 0.01}
{'loss': 4.5446, 'grad_norm': 1.1015625, 'learning_rate': 0.000131, 'epoch': 0.01}
{'loss': 4.4635, 'grad_norm': 1.53125, 'learning_rate': 0.0001315, 'epoch': 0.01}
{'loss': 4.5717, 'grad_norm': 0.828125, 'learning_rate': 0.000132, 'epoch': 0.01}
{'loss': 4.5212, 'grad_norm': 1.2265625, 'learning_rate': 0.00013250000000000002, 'epoch': 0.01}
{'loss': 4.4403, 'grad_norm': 1.4296875, 'learning_rate': 0.000133, 'epoch': 0.01}
{'loss': 4.4629, 'grad_norm': 1.796875, 'learning_rate': 0.00013350000000000002, 'epoch': 0.01}
{'loss': 4.4046, 'grad_norm': 1.328125, 'learning_rate': 0.000134, 'epoch': 0.01}
{'loss': 4.4516, 'grad_norm': 0.91796875, 'learning_rate': 0.00013450000000000002, 'epoch': 0.01}
{'loss': 4.4534, 'grad_norm': 1.0234375, 'learning_rate': 0.000135, 'epoch': 0.01}
{'loss': 4.4518, 'grad_norm': 1.53125, 'learning_rate': 0.00013550000000000001, 'epoch': 0.01}
{'loss': 4.4456, 'grad_norm': 1.09375, 'learning_rate': 0.00013600000000000003, 'epoch': 0.01}
{'loss': 4.4122, 'grad_norm': 1.546875, 'learning_rate': 0.0001365, 'epoch': 0.01}
{'loss': 4.4394, 'grad_norm': 1.0390625, 'learning_rate': 0.00013700000000000002, 'epoch': 0.01}
{'loss': 4.4896, 'grad_norm': 1.625, 'learning_rate': 0.0001375, 'epoch': 0.01}
{'loss': 4.3912, 'grad_norm': 1.21875, 'learning_rate': 0.00013800000000000002, 'epoch': 0.01}
{'loss': 4.3446, 'grad_norm': 1.984375, 'learning_rate': 0.0001385, 'epoch': 0.01}
{'loss': 4.5093, 'grad_norm': 1.1015625, 'learning_rate': 0.00013900000000000002, 'epoch': 0.01}
{'loss': 4.4352, 'grad_norm': 1.5234375, 'learning_rate': 0.0001395, 'epoch': 0.01}
{'loss': 4.3805, 'grad_norm': 1.5625, 'learning_rate': 0.00014000000000000001, 'epoch': 0.01}
{'loss': 4.3462, 'grad_norm': 1.015625, 'learning_rate': 0.00014050000000000003, 'epoch': 0.01}
{'loss': 4.3711, 'grad_norm': 1.90625, 'learning_rate': 0.00014099999999999998, 'epoch': 0.01}
{'loss': 4.5057, 'grad_norm': 1.109375, 'learning_rate': 0.0001415, 'epoch': 0.01}
{'loss': 4.392, 'grad_norm': 1.7265625, 'learning_rate': 0.00014199999999999998, 'epoch': 0.01}
{'loss': 4.3423, 'grad_norm': 1.125, 'learning_rate': 0.0001425, 'epoch': 0.01}
{'loss': 4.4338, 'grad_norm': 1.5859375, 'learning_rate': 0.00014299999999999998, 'epoch': 0.01}
{'loss': 4.4234, 'grad_norm': 1.25, 'learning_rate': 0.0001435, 'epoch': 0.01}
{'loss': 4.3527, 'grad_norm': 1.3828125, 'learning_rate': 0.000144, 'epoch': 0.01}
{'loss': 4.332, 'grad_norm': 1.34375, 'learning_rate': 0.0001445, 'epoch': 0.01}
{'loss': 4.419, 'grad_norm': 1.6015625, 'learning_rate': 0.000145, 'epoch': 0.01}
{'loss': 4.3392, 'grad_norm': 1.2734375, 'learning_rate': 0.00014549999999999999, 'epoch': 0.01}
{'loss': 4.4358, 'grad_norm': 1.34375, 'learning_rate': 0.000146, 'epoch': 0.01}
{'loss': 4.3767, 'grad_norm': 1.4140625, 'learning_rate': 0.00014649999999999998, 'epoch': 0.01}
{'loss': 4.3738, 'grad_norm': 1.21875, 'learning_rate': 0.000147, 'epoch': 0.01}
{'loss': 4.3769, 'grad_norm': 1.203125, 'learning_rate': 0.0001475, 'epoch': 0.01}
{'loss': 4.3063, 'grad_norm': 1.2734375, 'learning_rate': 0.000148, 'epoch': 0.01}
{'loss': 4.4063, 'grad_norm': 1.0859375, 'learning_rate': 0.0001485, 'epoch': 0.01}
{'loss': 4.3098, 'grad_norm': 1.0625, 'learning_rate': 0.000149, 'epoch': 0.01}
{'loss': 4.3848, 'grad_norm': 1.0625, 'learning_rate': 0.0001495, 'epoch': 0.01}
{'loss': 4.2912, 'grad_norm': 1.0625, 'learning_rate': 0.00015, 'epoch': 0.01}
{'loss': 4.3135, 'grad_norm': 1.5859375, 'learning_rate': 0.0001505, 'epoch': 0.02}
{'loss': 4.3676, 'grad_norm': 1.15625, 'learning_rate': 0.000151, 'epoch': 0.02}
{'loss': 4.3361, 'grad_norm': 1.40625, 'learning_rate': 0.0001515, 'epoch': 0.02}
{'loss': 4.3213, 'grad_norm': 0.90625, 'learning_rate': 0.000152, 'epoch': 0.02}
{'loss': 4.3173, 'grad_norm': 1.3671875, 'learning_rate': 0.0001525, 'epoch': 0.02}
{'loss': 4.3374, 'grad_norm': 1.1484375, 'learning_rate': 0.000153, 'epoch': 0.02}
{'loss': 4.2845, 'grad_norm': 1.3359375, 'learning_rate': 0.0001535, 'epoch': 0.02}
{'loss': 4.2903, 'grad_norm': 1.0703125, 'learning_rate': 0.000154, 'epoch': 0.02}
{'loss': 4.2867, 'grad_norm': 1.640625, 'learning_rate': 0.00015450000000000001, 'epoch': 0.02}
{'loss': 4.3698, 'grad_norm': 1.4921875, 'learning_rate': 0.000155, 'epoch': 0.02}
{'loss': 4.3118, 'grad_norm': 1.3046875, 'learning_rate': 0.0001555, 'epoch': 0.02}
{'loss': 4.2765, 'grad_norm': 1.296875, 'learning_rate': 0.000156, 'epoch': 0.02}
{'loss': 4.2712, 'grad_norm': 1.2109375, 'learning_rate': 0.0001565, 'epoch': 0.02}
{'loss': 4.2449, 'grad_norm': 1.21875, 'learning_rate': 0.000157, 'epoch': 0.02}
{'loss': 4.2819, 'grad_norm': 1.203125, 'learning_rate': 0.0001575, 'epoch': 0.02}
{'loss': 4.1822, 'grad_norm': 1.4375, 'learning_rate': 0.000158, 'epoch': 0.02}
{'loss': 4.3278, 'grad_norm': 1.1171875, 'learning_rate': 0.0001585, 'epoch': 0.02}
{'loss': 4.2593, 'grad_norm': 1.0390625, 'learning_rate': 0.00015900000000000002, 'epoch': 0.02}
{'loss': 4.1904, 'grad_norm': 1.3125, 'learning_rate': 0.0001595, 'epoch': 0.02}
{'loss': 4.2151, 'grad_norm': 1.09375, 'learning_rate': 0.00016, 'epoch': 0.02}
{'loss': 4.3318, 'grad_norm': 1.4296875, 'learning_rate': 0.0001605, 'epoch': 0.02}
{'loss': 4.1655, 'grad_norm': 1.140625, 'learning_rate': 0.000161, 'epoch': 0.02}
{'loss': 4.2919, 'grad_norm': 1.1171875, 'learning_rate': 0.0001615, 'epoch': 0.02}
{'loss': 4.2102, 'grad_norm': 0.9921875, 'learning_rate': 0.000162, 'epoch': 0.02}
{'loss': 4.162, 'grad_norm': 1.2734375, 'learning_rate': 0.00016250000000000002, 'epoch': 0.02}
{'loss': 4.2035, 'grad_norm': 1.359375, 'learning_rate': 0.000163, 'epoch': 0.02}
{'loss': 4.1619, 'grad_norm': 1.203125, 'learning_rate': 0.00016350000000000002, 'epoch': 0.02}
{'loss': 4.2766, 'grad_norm': 1.0546875, 'learning_rate': 0.000164, 'epoch': 0.02}
{'loss': 4.2846, 'grad_norm': 1.5078125, 'learning_rate': 0.00016450000000000001, 'epoch': 0.02}
{'loss': 4.2223, 'grad_norm': 1.25, 'learning_rate': 0.000165, 'epoch': 0.02}
{'loss': 4.1882, 'grad_norm': 1.15625, 'learning_rate': 0.0001655, 'epoch': 0.02}
{'loss': 4.1783, 'grad_norm': 1.21875, 'learning_rate': 0.00016600000000000002, 'epoch': 0.02}
{'loss': 4.1915, 'grad_norm': 1.15625, 'learning_rate': 0.0001665, 'epoch': 0.02}
{'loss': 4.1584, 'grad_norm': 1.09375, 'learning_rate': 0.00016700000000000002, 'epoch': 0.02}
{'loss': 4.1684, 'grad_norm': 1.5859375, 'learning_rate': 0.0001675, 'epoch': 0.02}
{'loss': 4.1431, 'grad_norm': 1.15625, 'learning_rate': 0.00016800000000000002, 'epoch': 0.02}
{'loss': 4.2307, 'grad_norm': 1.1484375, 'learning_rate': 0.0001685, 'epoch': 0.02}
{'loss': 4.2011, 'grad_norm': 1.0390625, 'learning_rate': 0.00016900000000000002, 'epoch': 0.02}
{'loss': 4.1695, 'grad_norm': 1.0234375, 'learning_rate': 0.00016950000000000003, 'epoch': 0.02}
{'loss': 4.2017, 'grad_norm': 1.0546875, 'learning_rate': 0.00017, 'epoch': 0.02}
{'loss': 4.2056, 'grad_norm': 0.82421875, 'learning_rate': 0.00017050000000000002, 'epoch': 0.02}
{'loss': 4.2454, 'grad_norm': 0.890625, 'learning_rate': 0.000171, 'epoch': 0.02}
{'loss': 4.1313, 'grad_norm': 0.984375, 'learning_rate': 0.00017150000000000002, 'epoch': 0.02}
{'loss': 4.1894, 'grad_norm': 1.0546875, 'learning_rate': 0.00017199999999999998, 'epoch': 0.02}
{'loss': 4.1743, 'grad_norm': 0.98046875, 'learning_rate': 0.0001725, 'epoch': 0.02}
{'loss': 4.168, 'grad_norm': 1.3671875, 'learning_rate': 0.000173, 'epoch': 0.02}
{'loss': 4.1136, 'grad_norm': 1.0625, 'learning_rate': 0.0001735, 'epoch': 0.02}
{'loss': 4.1588, 'grad_norm': 1.234375, 'learning_rate': 0.000174, 'epoch': 0.02}
{'loss': 4.061, 'grad_norm': 1.1015625, 'learning_rate': 0.00017449999999999999, 'epoch': 0.02}
{'loss': 4.1496, 'grad_norm': 1.1484375, 'learning_rate': 0.000175, 'epoch': 0.02}
{'loss': 4.1579, 'grad_norm': 1.1484375, 'learning_rate': 0.00017549999999999998, 'epoch': 0.02}
{'loss': 4.1515, 'grad_norm': 1.1640625, 'learning_rate': 0.000176, 'epoch': 0.02}
{'loss': 4.1416, 'grad_norm': 1.375, 'learning_rate': 0.00017649999999999998, 'epoch': 0.02}
{'loss': 4.1813, 'grad_norm': 1.140625, 'learning_rate': 0.000177, 'epoch': 0.02}
{'loss': 4.1736, 'grad_norm': 1.2734375, 'learning_rate': 0.0001775, 'epoch': 0.02}
{'loss': 4.1021, 'grad_norm': 1.1953125, 'learning_rate': 0.000178, 'epoch': 0.02}
{'loss': 4.1584, 'grad_norm': 1.2734375, 'learning_rate': 0.0001785, 'epoch': 0.02}
{'loss': 4.0921, 'grad_norm': 0.97265625, 'learning_rate': 0.000179, 'epoch': 0.02}
{'loss': 4.1897, 'grad_norm': 1.5, 'learning_rate': 0.0001795, 'epoch': 0.02}
{'loss': 4.0867, 'grad_norm': 0.9609375, 'learning_rate': 0.00017999999999999998, 'epoch': 0.02}
{'loss': 4.056, 'grad_norm': 1.3828125, 'learning_rate': 0.0001805, 'epoch': 0.02}
{'loss': 4.2099, 'grad_norm': 1.375, 'learning_rate': 0.000181, 'epoch': 0.02}
{'loss': 4.065, 'grad_norm': 1.34375, 'learning_rate': 0.0001815, 'epoch': 0.02}
{'loss': 4.1599, 'grad_norm': 1.3828125, 'learning_rate': 0.000182, 'epoch': 0.02}
{'loss': 4.0904, 'grad_norm': 1.1328125, 'learning_rate': 0.0001825, 'epoch': 0.02}
{'loss': 4.1416, 'grad_norm': 1.3828125, 'learning_rate': 0.000183, 'epoch': 0.02}
{'loss': 4.0589, 'grad_norm': 1.3359375, 'learning_rate': 0.0001835, 'epoch': 0.02}
{'loss': 4.1011, 'grad_norm': 1.1015625, 'learning_rate': 0.000184, 'epoch': 0.02}
{'loss': 4.1149, 'grad_norm': 1.140625, 'learning_rate': 0.0001845, 'epoch': 0.02}
{'loss': 4.0437, 'grad_norm': 1.109375, 'learning_rate': 0.000185, 'epoch': 0.02}
{'loss': 4.1254, 'grad_norm': 1.5390625, 'learning_rate': 0.0001855, 'epoch': 0.02}
{'loss': 4.1693, 'grad_norm': 0.8359375, 'learning_rate': 0.000186, 'epoch': 0.02}
{'loss': 4.1534, 'grad_norm': 1.3125, 'learning_rate': 0.0001865, 'epoch': 0.02}
{'loss': 4.1675, 'grad_norm': 1.015625, 'learning_rate': 0.000187, 'epoch': 0.02}
{'loss': 4.0579, 'grad_norm': 0.95703125, 'learning_rate': 0.0001875, 'epoch': 0.02}
{'loss': 3.9962, 'grad_norm': 1.0, 'learning_rate': 0.00018800000000000002, 'epoch': 0.02}
{'loss': 3.9394, 'grad_norm': 0.97265625, 'learning_rate': 0.0001885, 'epoch': 0.02}
{'loss': 4.0493, 'grad_norm': 1.140625, 'learning_rate': 0.000189, 'epoch': 0.02}
{'loss': 4.1365, 'grad_norm': 1.0390625, 'learning_rate': 0.0001895, 'epoch': 0.02}
{'loss': 4.0245, 'grad_norm': 1.4921875, 'learning_rate': 0.00019, 'epoch': 0.02}
{'loss': 4.0579, 'grad_norm': 1.0625, 'learning_rate': 0.0001905, 'epoch': 0.02}
{'loss': 4.0713, 'grad_norm': 1.25, 'learning_rate': 0.000191, 'epoch': 0.02}
{'loss': 4.0448, 'grad_norm': 0.94140625, 'learning_rate': 0.00019150000000000002, 'epoch': 0.02}
{'loss': 4.0009, 'grad_norm': 1.1640625, 'learning_rate': 0.000192, 'epoch': 0.02}
{'loss': 4.0046, 'grad_norm': 0.95703125, 'learning_rate': 0.00019250000000000002, 'epoch': 0.02}
{'loss': 3.9426, 'grad_norm': 1.046875, 'learning_rate': 0.000193, 'epoch': 0.02}
{'loss': 4.0015, 'grad_norm': 1.09375, 'learning_rate': 0.00019350000000000001, 'epoch': 0.02}
{'loss': 4.0412, 'grad_norm': 0.91015625, 'learning_rate': 0.000194, 'epoch': 0.02}
{'loss': 3.9808, 'grad_norm': 0.7734375, 'learning_rate': 0.0001945, 'epoch': 0.02}
{'loss': 4.0456, 'grad_norm': 0.890625, 'learning_rate': 0.00019500000000000002, 'epoch': 0.02}
{'loss': 3.997, 'grad_norm': 0.99609375, 'learning_rate': 0.0001955, 'epoch': 0.02}
{'loss': 4.009, 'grad_norm': 0.95703125, 'learning_rate': 0.00019600000000000002, 'epoch': 0.02}
{'loss': 3.9278, 'grad_norm': 1.15625, 'learning_rate': 0.0001965, 'epoch': 0.02}
{'loss': 3.9764, 'grad_norm': 1.25, 'learning_rate': 0.00019700000000000002, 'epoch': 0.02}
{'loss': 4.0495, 'grad_norm': 0.80078125, 'learning_rate': 0.0001975, 'epoch': 0.02}
{'loss': 3.94, 'grad_norm': 0.88671875, 'learning_rate': 0.00019800000000000002, 'epoch': 0.02}
{'loss': 3.8969, 'grad_norm': 1.15625, 'learning_rate': 0.00019850000000000003, 'epoch': 0.02}
{'loss': 4.0019, 'grad_norm': 1.1875, 'learning_rate': 0.000199, 'epoch': 0.02}
{'loss': 4.0136, 'grad_norm': 0.921875, 'learning_rate': 0.00019950000000000002, 'epoch': 0.02}
{'loss': 3.9921, 'grad_norm': 1.1171875, 'learning_rate': 0.0002, 'epoch': 0.02}
{'loss': 3.9912, 'grad_norm': 0.828125, 'learning_rate': 0.00020050000000000002, 'epoch': 0.02}
{'loss': 3.9621, 'grad_norm': 0.9609375, 'learning_rate': 0.000201, 'epoch': 0.02}
{'loss': 3.9352, 'grad_norm': 1.25, 'learning_rate': 0.00020150000000000002, 'epoch': 0.02}
{'loss': 4.0107, 'grad_norm': 0.88671875, 'learning_rate': 0.000202, 'epoch': 0.02}
{'loss': 3.9885, 'grad_norm': 0.85546875, 'learning_rate': 0.00020250000000000002, 'epoch': 0.02}
{'loss': 4.0358, 'grad_norm': 0.7421875, 'learning_rate': 0.00020300000000000003, 'epoch': 0.02}
{'loss': 3.8986, 'grad_norm': 0.66015625, 'learning_rate': 0.00020349999999999999, 'epoch': 0.02}
{'loss': 3.9434, 'grad_norm': 0.62890625, 'learning_rate': 0.000204, 'epoch': 0.02}
{'loss': 3.8964, 'grad_norm': 0.58203125, 'learning_rate': 0.00020449999999999998, 'epoch': 0.02}
{'loss': 3.9465, 'grad_norm': 0.53125, 'learning_rate': 0.000205, 'epoch': 0.02}
{'loss': 3.9623, 'grad_norm': 0.55078125, 'learning_rate': 0.00020549999999999998, 'epoch': 0.02}
{'loss': 3.8697, 'grad_norm': 0.50390625, 'learning_rate': 0.000206, 'epoch': 0.02}
{'loss': 3.8931, 'grad_norm': 0.462890625, 'learning_rate': 0.0002065, 'epoch': 0.02}
{'loss': 3.9456, 'grad_norm': 0.46484375, 'learning_rate': 0.000207, 'epoch': 0.02}
{'loss': 3.9545, 'grad_norm': 0.60546875, 'learning_rate': 0.0002075, 'epoch': 0.02}
{'loss': 3.9158, 'grad_norm': 0.6875, 'learning_rate': 0.000208, 'epoch': 0.02}
{'loss': 3.9409, 'grad_norm': 0.7734375, 'learning_rate': 0.0002085, 'epoch': 0.02}
{'loss': 3.8656, 'grad_norm': 1.234375, 'learning_rate': 0.00020899999999999998, 'epoch': 0.02}
{'loss': 3.9827, 'grad_norm': 0.83984375, 'learning_rate': 0.0002095, 'epoch': 0.02}
{'loss': 3.8294, 'grad_norm': 0.70703125, 'learning_rate': 0.00021, 'epoch': 0.02}
{'loss': 3.8643, 'grad_norm': 0.6796875, 'learning_rate': 0.0002105, 'epoch': 0.02}
{'loss': 3.8895, 'grad_norm': 0.8203125, 'learning_rate': 0.000211, 'epoch': 0.02}
{'loss': 3.953, 'grad_norm': 0.98046875, 'learning_rate': 0.0002115, 'epoch': 0.02}
{'loss': 3.9887, 'grad_norm': 1.015625, 'learning_rate': 0.000212, 'epoch': 0.02}
{'loss': 3.9062, 'grad_norm': 0.8125, 'learning_rate': 0.0002125, 'epoch': 0.02}
{'loss': 3.8583, 'grad_norm': 0.88671875, 'learning_rate': 0.000213, 'epoch': 0.02}
{'loss': 3.9203, 'grad_norm': 0.84765625, 'learning_rate': 0.0002135, 'epoch': 0.02}
{'loss': 3.9036, 'grad_norm': 0.8203125, 'learning_rate': 0.000214, 'epoch': 0.02}
{'loss': 3.942, 'grad_norm': 1.0546875, 'learning_rate': 0.0002145, 'epoch': 0.02}
{'loss': 3.827, 'grad_norm': 1.1796875, 'learning_rate': 0.000215, 'epoch': 0.02}
{'loss': 3.8758, 'grad_norm': 1.1328125, 'learning_rate': 0.0002155, 'epoch': 0.02}
{'loss': 3.9316, 'grad_norm': 1.6171875, 'learning_rate': 0.000216, 'epoch': 0.02}
{'loss': 3.8373, 'grad_norm': 0.9453125, 'learning_rate': 0.0002165, 'epoch': 0.02}
{'loss': 3.8442, 'grad_norm': 1.4453125, 'learning_rate': 0.00021700000000000002, 'epoch': 0.02}
{'loss': 4.019, 'grad_norm': 1.0390625, 'learning_rate': 0.0002175, 'epoch': 0.02}
{'loss': 3.8823, 'grad_norm': 1.7734375, 'learning_rate': 0.000218, 'epoch': 0.02}
{'loss': 3.8496, 'grad_norm': 1.484375, 'learning_rate': 0.0002185, 'epoch': 0.02}
{'loss': 3.9181, 'grad_norm': 1.2421875, 'learning_rate': 0.000219, 'epoch': 0.02}
{'loss': 3.9011, 'grad_norm': 1.0390625, 'learning_rate': 0.0002195, 'epoch': 0.02}
{'loss': 3.8402, 'grad_norm': 1.5546875, 'learning_rate': 0.00022, 'epoch': 0.02}
{'loss': 3.8633, 'grad_norm': 1.1171875, 'learning_rate': 0.0002205, 'epoch': 0.02}
{'loss': 3.8833, 'grad_norm': 0.9453125, 'learning_rate': 0.000221, 'epoch': 0.02}
{'loss': 3.8082, 'grad_norm': 1.0703125, 'learning_rate': 0.00022150000000000002, 'epoch': 0.02}
{'loss': 3.7901, 'grad_norm': 1.1015625, 'learning_rate': 0.000222, 'epoch': 0.02}
{'loss': 3.7556, 'grad_norm': 0.98828125, 'learning_rate': 0.00022250000000000001, 'epoch': 0.02}
{'loss': 3.8981, 'grad_norm': 1.0859375, 'learning_rate': 0.000223, 'epoch': 0.02}
{'loss': 3.8369, 'grad_norm': 1.0546875, 'learning_rate': 0.0002235, 'epoch': 0.02}
{'loss': 3.8542, 'grad_norm': 1.1328125, 'learning_rate': 0.000224, 'epoch': 0.02}
{'loss': 3.9707, 'grad_norm': 1.015625, 'learning_rate': 0.0002245, 'epoch': 0.02}
{'loss': 3.8572, 'grad_norm': 0.90234375, 'learning_rate': 0.00022500000000000002, 'epoch': 0.02}
{'loss': 3.8208, 'grad_norm': 1.03125, 'learning_rate': 0.0002255, 'epoch': 0.02}
{'loss': 3.7557, 'grad_norm': 1.0625, 'learning_rate': 0.00022600000000000002, 'epoch': 0.02}
{'loss': 3.7353, 'grad_norm': 1.203125, 'learning_rate': 0.0002265, 'epoch': 0.02}
{'loss': 3.8195, 'grad_norm': 0.83203125, 'learning_rate': 0.00022700000000000002, 'epoch': 0.02}
{'loss': 3.7766, 'grad_norm': 0.72265625, 'learning_rate': 0.0002275, 'epoch': 0.02}
{'loss': 3.7802, 'grad_norm': 0.953125, 'learning_rate': 0.000228, 'epoch': 0.02}
{'loss': 3.9204, 'grad_norm': 0.96484375, 'learning_rate': 0.00022850000000000002, 'epoch': 0.02}
{'loss': 3.7902, 'grad_norm': 0.8671875, 'learning_rate': 0.000229, 'epoch': 0.02}
{'loss': 3.7429, 'grad_norm': 0.9296875, 'learning_rate': 0.00022950000000000002, 'epoch': 0.02}
{'loss': 3.7957, 'grad_norm': 0.98046875, 'learning_rate': 0.00023, 'epoch': 0.02}
{'loss': 3.875, 'grad_norm': 0.8984375, 'learning_rate': 0.00023050000000000002, 'epoch': 0.02}
{'loss': 3.8081, 'grad_norm': 1.015625, 'learning_rate': 0.000231, 'epoch': 0.02}
{'loss': 3.7376, 'grad_norm': 0.82421875, 'learning_rate': 0.00023150000000000002, 'epoch': 0.02}
{'loss': 3.8303, 'grad_norm': 0.7421875, 'learning_rate': 0.00023200000000000003, 'epoch': 0.02}
{'loss': 3.8272, 'grad_norm': 0.66015625, 'learning_rate': 0.0002325, 'epoch': 0.02}
{'loss': 3.7322, 'grad_norm': 0.578125, 'learning_rate': 0.00023300000000000003, 'epoch': 0.02}
{'loss': 3.7012, 'grad_norm': 0.5703125, 'learning_rate': 0.0002335, 'epoch': 0.02}
{'loss': 3.7392, 'grad_norm': 0.49609375, 'learning_rate': 0.00023400000000000002, 'epoch': 0.02}
{'loss': 3.6763, 'grad_norm': 0.4921875, 'learning_rate': 0.00023449999999999998, 'epoch': 0.02}
{'loss': 3.7178, 'grad_norm': 0.48828125, 'learning_rate': 0.000235, 'epoch': 0.02}
{'loss': 3.7412, 'grad_norm': 0.41015625, 'learning_rate': 0.0002355, 'epoch': 0.02}
{'loss': 3.749, 'grad_norm': 0.419921875, 'learning_rate': 0.000236, 'epoch': 0.02}
{'loss': 3.6289, 'grad_norm': 0.38671875, 'learning_rate': 0.0002365, 'epoch': 0.02}
{'loss': 3.7534, 'grad_norm': 0.37890625, 'learning_rate': 0.000237, 'epoch': 0.02}
{'loss': 3.7498, 'grad_norm': 0.36328125, 'learning_rate': 0.0002375, 'epoch': 0.02}
{'loss': 3.7872, 'grad_norm': 0.408203125, 'learning_rate': 0.00023799999999999998, 'epoch': 0.02}
{'loss': 3.7173, 'grad_norm': 0.396484375, 'learning_rate': 0.0002385, 'epoch': 0.02}
{'loss': 3.721, 'grad_norm': 0.369140625, 'learning_rate': 0.00023899999999999998, 'epoch': 0.02}
{'loss': 3.6312, 'grad_norm': 0.37890625, 'learning_rate': 0.0002395, 'epoch': 0.02}
{'loss': 3.6904, 'grad_norm': 0.375, 'learning_rate': 0.00024, 'epoch': 0.02}
{'loss': 3.7093, 'grad_norm': 0.4140625, 'learning_rate': 0.0002405, 'epoch': 0.02}
{'loss': 3.672, 'grad_norm': 0.42578125, 'learning_rate': 0.000241, 'epoch': 0.02}
{'loss': 3.7046, 'grad_norm': 0.45703125, 'learning_rate': 0.0002415, 'epoch': 0.02}
{'loss': 3.6671, 'grad_norm': 0.408203125, 'learning_rate': 0.000242, 'epoch': 0.02}
{'loss': 3.6471, 'grad_norm': 0.353515625, 'learning_rate': 0.00024249999999999999, 'epoch': 0.02}
{'loss': 3.7676, 'grad_norm': 0.3671875, 'learning_rate': 0.000243, 'epoch': 0.02}
{'loss': 3.6629, 'grad_norm': 0.404296875, 'learning_rate': 0.0002435, 'epoch': 0.02}
{'loss': 3.6649, 'grad_norm': 0.40234375, 'learning_rate': 0.000244, 'epoch': 0.02}
{'loss': 3.6185, 'grad_norm': 0.40625, 'learning_rate': 0.0002445, 'epoch': 0.02}
{'loss': 3.6209, 'grad_norm': 0.357421875, 'learning_rate': 0.000245, 'epoch': 0.02}
{'loss': 3.6601, 'grad_norm': 0.376953125, 'learning_rate': 0.0002455, 'epoch': 0.02}
{'loss': 3.64, 'grad_norm': 0.4140625, 'learning_rate': 0.000246, 'epoch': 0.02}
{'loss': 3.6658, 'grad_norm': 0.375, 'learning_rate': 0.00024650000000000003, 'epoch': 0.02}
{'loss': 3.6465, 'grad_norm': 0.35546875, 'learning_rate': 0.000247, 'epoch': 0.02}
{'loss': 3.5677, 'grad_norm': 0.412109375, 'learning_rate': 0.0002475, 'epoch': 0.02}
{'loss': 3.5594, 'grad_norm': 0.427734375, 'learning_rate': 0.000248, 'epoch': 0.02}
{'loss': 3.5663, 'grad_norm': 0.4140625, 'learning_rate': 0.0002485, 'epoch': 0.02}
{'loss': 3.6367, 'grad_norm': 0.431640625, 'learning_rate': 0.000249, 'epoch': 0.02}
{'loss': 3.7069, 'grad_norm': 0.439453125, 'learning_rate': 0.0002495, 'epoch': 0.02}
{'loss': 3.7005, 'grad_norm': 0.447265625, 'learning_rate': 0.00025, 'epoch': 0.02}
{'loss': 3.6014, 'grad_norm': 0.5625, 'learning_rate': 0.0002505, 'epoch': 0.03}
{'loss': 3.6159, 'grad_norm': 0.66015625, 'learning_rate': 0.00025100000000000003, 'epoch': 0.03}
{'loss': 3.6088, 'grad_norm': 0.62890625, 'learning_rate': 0.0002515, 'epoch': 0.03}
{'loss': 3.6577, 'grad_norm': 0.78515625, 'learning_rate': 0.000252, 'epoch': 0.03}
{'loss': 3.6337, 'grad_norm': 0.84765625, 'learning_rate': 0.0002525, 'epoch': 0.03}
{'loss': 3.5708, 'grad_norm': 0.82421875, 'learning_rate': 0.000253, 'epoch': 0.03}
{'loss': 3.6704, 'grad_norm': 1.03125, 'learning_rate': 0.0002535, 'epoch': 0.03}
{'loss': 3.708, 'grad_norm': 1.2734375, 'learning_rate': 0.000254, 'epoch': 0.03}
{'loss': 3.6295, 'grad_norm': 1.1328125, 'learning_rate': 0.0002545, 'epoch': 0.03}
{'loss': 3.727, 'grad_norm': 1.296875, 'learning_rate': 0.000255, 'epoch': 0.03}
{'loss': 3.6618, 'grad_norm': 1.171875, 'learning_rate': 0.00025550000000000003, 'epoch': 0.03}
{'loss': 3.7192, 'grad_norm': 1.375, 'learning_rate': 0.000256, 'epoch': 0.03}
{'loss': 3.7182, 'grad_norm': 1.25, 'learning_rate': 0.0002565, 'epoch': 0.03}
{'loss': 3.7552, 'grad_norm': 1.203125, 'learning_rate': 0.000257, 'epoch': 0.03}
{'loss': 3.6669, 'grad_norm': 0.96875, 'learning_rate': 0.0002575, 'epoch': 0.03}
{'loss': 3.724, 'grad_norm': 1.375, 'learning_rate': 0.00025800000000000004, 'epoch': 0.03}
{'loss': 3.72, 'grad_norm': 1.2421875, 'learning_rate': 0.0002585, 'epoch': 0.03}
{'loss': 3.7111, 'grad_norm': 1.09375, 'learning_rate': 0.000259, 'epoch': 0.03}
{'loss': 3.67, 'grad_norm': 0.98828125, 'learning_rate': 0.0002595, 'epoch': 0.03}
